what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1539068438460
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068439177
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1539068442996
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1539068443260
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1539068443263
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1539068443412
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20100526-0800,"org.eclipse.team.cvs.ssh2",1539068447250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068447768
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068455500
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1539068459306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068465326
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068473788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1539068473804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1539068473804
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1539068478738
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1539068478738
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1539068479417
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1539068479439
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1539068479469
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1539068479492
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1539068479499
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068479724
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1539068481460
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1539068497979
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1539068497995
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1539068556777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068646799
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1539068646830
started,bundle,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui",1539068654119
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068654558
error,log,,,"Unexpected exception: null",1539068704626
error,log,,,"Unexpected exception: null",1539068713663
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1539068792952
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1539068798289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068815262
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1539068815309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068818944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539069239513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539069244040
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1539069248116
